Entity,Code,Day,Baseline expected deaths,Reported deaths
Poland,POL,2023-09-17,7537,7075
Poland,POL,2023-09-24,7798,7182
Poland,POL,2023-10-01,8010.8,7196
Poland,POL,2023-10-08,8213.2,7354
Poland,POL,2023-10-15,8163.8,7731
Poland,POL,2023-10-22,8291.4,7880
Poland,POL,2023-10-29,8194,7979
Poland,POL,2023-11-05,8192.6,8073
Poland,POL,2023-11-12,8091.2,7958
Poland,POL,2023-11-19,8135.4,7958
Poland,POL,2023-11-26,8228.2,8446
Poland,POL,2023-12-03,8262.4,8764
Poland,POL,2023-12-10,8470.6,8855
Poland,POL,2023-12-17,8436,8935
Poland,POL,2023-12-24,8614.6,9117
Poland,POL,2023-12-31,8875.2,8905
Portugal,PRT,2020-01-05,2846,2510
Portugal,PRT,2020-01-12,2859.6,2665
Portugal,PRT,2020-01-19,2910.2,2772
Portugal,PRT,2020-01-26,2877.4,2671
Portugal,PRT,2020-02-02,2738.4,2691
Portugal,PRT,2020-02-09,2698.6,2490
Portugal,PRT,2020-02-16,2695,2288
Portugal,PRT,2020-02-23,2559.6,2360
Portugal,PRT,2020-03-01,2514.8,2309
Portugal,PRT,2020-03-08,2390,2182
Portugal,PRT,2020-03-15,2328,2362
Portugal,PRT,2020-03-22,2264,2440
Portugal,PRT,2020-03-29,2212.2,2544
Portugal,PRT,2020-04-05,2236.8,2654
Portugal,PRT,2020-04-12,2159.6,2609
Portugal,PRT,2020-04-19,2060.4,2390
Portugal,PRT,2020-04-26,2040.4,2311
Portugal,PRT,2020-05-03,2027,2174
Portugal,PRT,2020-05-10,1970.4,2172
Portugal,PRT,2020-05-17,2008.8,2057
Portugal,PRT,2020-05-24,1968.6,2071
Portugal,PRT,2020-05-31,1967.4,2335
Portugal,PRT,2020-06-07,1931,2023
Portugal,PRT,2020-06-14,1925.2,1871
Portugal,PRT,2020-06-21,2035.6,1942
Portugal,PRT,2020-06-28,1903.4,2121
Portugal,PRT,2020-07-05,1862.2,2061
Portugal,PRT,2020-07-12,1894.4,2236
Portugal,PRT,2020-07-19,1886.6,2651
Portugal,PRT,2020-07-26,1905.4,2440
Portugal,PRT,2020-08-02,1953.2,2217
Portugal,PRT,2020-08-09,1987.2,2090
Portugal,PRT,2020-08-16,1872.8,1941
Portugal,PRT,2020-08-23,1963.4,2014
Portugal,PRT,2020-08-30,1842,2078
Portugal,PRT,2020-09-06,1895.6,2061
Portugal,PRT,2020-09-13,1838.2,2239
Portugal,PRT,2020-09-20,1870.2,2127
Portugal,PRT,2020-09-27,1912.2,1891
Portugal,PRT,2020-10-04,1960.4,2142
Portugal,PRT,2020-10-11,1920.2,2157
Portugal,PRT,2020-10-18,1989.8,2216
Portugal,PRT,2020-10-25,2034,2228
Portugal,PRT,2020-11-01,2035,2474
Portugal,PRT,2020-11-08,2079.8,2562
Portugal,PRT,2020-11-15,2128.2,2738
Portugal,PRT,2020-11-22,2167.8,2708
Portugal,PRT,2020-11-29,2250.4,2701
Portugal,PRT,2020-12-06,2290.4,2853
Portugal,PRT,2020-12-13,2332,3031
Portugal,PRT,2020-12-20,2448.2,2923
Portugal,PRT,2020-12-27,2597.4,2801
Portugal,PRT,2021-01-03,2597.4,3162
Portugal,PRT,2021-01-10,2863.2,3836
Portugal,PRT,2021-01-17,2876.8,4618
Portugal,PRT,2021-01-24,2927.4,5044
Portugal,PRT,2021-01-31,2894.6,4818
Portugal,PRT,2021-02-07,2755.6,3973
Portugal,PRT,2021-02-14,2715.8,3394
Portugal,PRT,2021-02-21,2712.2,2862
Portugal,PRT,2021-02-28,2576.8,2535
Portugal,PRT,2021-03-07,2532,2354
Portugal,PRT,2021-03-14,2407.2,2138
Portugal,PRT,2021-03-21,2345.2,2115
Portugal,PRT,2021-03-28,2281.2,2057
Portugal,PRT,2021-04-04,2229.4,2133
Portugal,PRT,2021-04-11,2254,1996
Portugal,PRT,2021-04-18,2176.8,1966
Portugal,PRT,2021-04-25,2077.6,1916
Portugal,PRT,2021-05-02,2057.6,1893
Portugal,PRT,2021-05-09,2044.2,2046
Portugal,PRT,2021-05-16,1987.6,1912
Portugal,PRT,2021-05-23,2026,1838
Portugal,PRT,2021-05-30,1985.8,1996
Portugal,PRT,2021-06-06,1984.6,1884
Portugal,PRT,2021-06-13,1948.2,1947
Portugal,PRT,2021-06-20,1942.4,1987
Portugal,PRT,2021-06-27,2052.8,1854
Portugal,PRT,2021-07-04,1920.6,1954
Portugal,PRT,2021-07-11,1879.4,1953
Portugal,PRT,2021-07-18,1911.6,2058
Portugal,PRT,2021-07-25,1903.8,1960
Portugal,PRT,2021-08-01,1922.6,1979
Portugal,PRT,2021-08-08,1970.4,2066
Portugal,PRT,2021-08-15,2004.4,2089
Portugal,PRT,2021-08-22,1890,2129
Portugal,PRT,2021-08-29,1980.6,2095
Portugal,PRT,2021-09-05,1859.2,2083
Portugal,PRT,2021-09-12,1912.8,1994
Portugal,PRT,2021-09-19,1855.4,1923
Portugal,PRT,2021-09-26,1887.4,2034
Portugal,PRT,2021-10-03,1929.4,2016
Portugal,PRT,2021-10-10,1977.6,2130
Portugal,PRT,2021-10-17,1937.4,2140
Portugal,PRT,2021-10-24,2007,2051
Portugal,PRT,2021-10-31,2051.2,2187
Portugal,PRT,2021-11-07,2052.2,2135
Portugal,PRT,2021-11-14,2097,2425
Portugal,PRT,2021-11-21,2145.4,2470
Portugal,PRT,2021-11-28,2185,2568
Portugal,PRT,2021-12-05,2267.6,2741
Portugal,PRT,2021-12-12,2307.6,2628
Portugal,PRT,2021-12-19,2349.2,2504
Portugal,PRT,2021-12-26,2465.4,2596
Portugal,PRT,2022-01-02,2614.6,2539
Portugal,PRT,2022-01-09,2880.4,2470
Portugal,PRT,2022-01-16,2894,2555
Portugal,PRT,2022-01-23,2944.6,2796
Portugal,PRT,2022-01-30,2911.8,2792
Portugal,PRT,2022-02-06,2772.8,2877
Portugal,PRT,2022-02-13,2733,2702
Portugal,PRT,2022-02-20,2729.4,2705
Portugal,PRT,2022-02-27,2594,2474
Portugal,PRT,2022-03-06,2549.2,2400
Portugal,PRT,2022-03-13,2424.4,2446
Portugal,PRT,2022-03-20,2362.4,2424
Portugal,PRT,2022-03-27,2298.4,2466
Portugal,PRT,2022-04-03,2246.6,2471
Portugal,PRT,2022-04-10,2271.2,2416
Portugal,PRT,2022-04-17,2194,2439
Portugal,PRT,2022-04-24,2094.8,2309
Portugal,PRT,2022-05-01,2074.8,2289
Portugal,PRT,2022-05-08,2061.4,2219
Portugal,PRT,2022-05-15,2004.8,2454
Portugal,PRT,2022-05-22,2043.2,2354
Portugal,PRT,2022-05-29,2003,2342
Portugal,PRT,2022-06-05,2001.8,2391
Portugal,PRT,2022-06-12,1965.4,2502
Portugal,PRT,2022-06-19,1959.6,2680
Portugal,PRT,2022-06-26,2070,2175
Portugal,PRT,2022-07-03,1937.8,2149
Portugal,PRT,2022-07-10,1896.6,2359
Portugal,PRT,2022-07-17,1928.8,2745
Portugal,PRT,2022-07-24,1921,2361
Portugal,PRT,2022-07-31,1939.8,2312
Portugal,PRT,2022-08-07,1987.6,2198
Portugal,PRT,2022-08-14,2021.6,2101
Portugal,PRT,2022-08-21,1907.2,2070
Portugal,PRT,2022-08-28,1997.8,2051
Portugal,PRT,2022-09-04,1876.4,2054
Portugal,PRT,2022-09-11,1930,2048
Portugal,PRT,2022-09-18,1872.6,2092
Portugal,PRT,2022-09-25,1904.6,2121
Portugal,PRT,2022-10-02,1946.6,1922
Portugal,PRT,2022-10-09,1994.8,2138
Portugal,PRT,2022-10-16,1954.6,2146
Portugal,PRT,2022-10-23,2024.2,2108
Portugal,PRT,2022-10-30,2068.4,2197
Portugal,PRT,2022-11-06,2069.4,2240
Portugal,PRT,2022-11-13,2114.2,2336
Portugal,PRT,2022-11-20,2162.6,2356
Portugal,PRT,2022-11-27,2202.2,2513
Portugal,PRT,2022-12-04,2284.8,2665
Portugal,PRT,2022-12-11,2324.8,2836
Portugal,PRT,2022-12-18,2366.4,2927
Portugal,PRT,2022-12-25,2482.6,2732
Portugal,PRT,2023-01-01,2631.8,2711
Portugal,PRT,2023-01-08,2897.6,2749
Portugal,PRT,2023-01-15,2911.2,2608
Portugal,PRT,2023-01-22,2961.8,2711
Portugal,PRT,2023-01-29,2929,2640
Portugal,PRT,2023-02-05,2790,2844
Portugal,PRT,2023-02-12,2750.2,2862
Portugal,PRT,2023-02-19,2746.6,2702
Portugal,PRT,2023-02-26,2611.2,2536
Portugal,PRT,2023-03-05,2566.4,2580
Portugal,PRT,2023-03-12,2441.6,2553
Portugal,PRT,2023-03-19,2379.6,2349
Portugal,PRT,2023-03-26,2315.6,2219
Portugal,PRT,2023-04-02,2263.8,2227
Portugal,PRT,2023-04-09,2288.4,2150
Portugal,PRT,2023-04-16,2211.2,2083
Portugal,PRT,2023-04-23,2112,2151
Portugal,PRT,2023-04-30,2092,2231
Portugal,PRT,2023-05-07,2078.6,2138
Portugal,PRT,2023-05-14,2022,1944
Portugal,PRT,2023-05-21,2060.4,2104
Portugal,PRT,2023-05-28,2020.2,2118
Portugal,PRT,2023-06-04,2019,2104
Portugal,PRT,2023-06-11,1982.6,2108
Portugal,PRT,2023-06-18,1976.8,2025
Portugal,PRT,2023-06-25,2087.2,2080
Portugal,PRT,2023-07-02,1955,2019
Portugal,PRT,2023-07-09,1913.8,1944
Portugal,PRT,2023-07-16,1946,1988
Portugal,PRT,2023-07-23,1938.2,1965
Portugal,PRT,2023-07-30,1957,1980
Portugal,PRT,2023-08-06,2004.8,2076
Portugal,PRT,2023-08-13,2038.8,2222
Portugal,PRT,2023-08-20,1924.4,2088
Portugal,PRT,2023-08-27,2015,2311
Portugal,PRT,2023-09-03,1893.6,2065
Portugal,PRT,2023-09-10,1947.2,2074
Portugal,PRT,2023-09-17,1889.8,2065
Portugal,PRT,2023-09-24,1921.8,2063
Portugal,PRT,2023-10-01,1963.8,2116
Portugal,PRT,2023-10-08,2012,2093
Portugal,PRT,2023-10-15,1971.8,2105
Portugal,PRT,2023-10-22,2041.4,2044
Portugal,PRT,2023-10-29,2085.6,2128
Portugal,PRT,2023-11-05,2086.6,2129
Portugal,PRT,2023-11-12,2131.4,2321
Portugal,PRT,2023-11-19,2179.8,2198
Portugal,PRT,2023-11-26,2219.4,2184
Portugal,PRT,2023-12-03,2302,2324
Portugal,PRT,2023-12-10,2342,2511
Portugal,PRT,2023-12-17,2383.6,2547
Portugal,PRT,2023-12-24,2499.8,2748
Portugal,PRT,2023-12-31,2649,3397
Puerto Rico,PRI,2020-01-05,667,545
Puerto Rico,PRI,2020-01-12,636.4,585
Puerto Rico,PRI,2020-01-19,647.2,660
Puerto Rico,PRI,2020-01-26,626,619
Puerto Rico,PRI,2020-02-02,634.6,576
Puerto Rico,PRI,2020-02-09,621.2,597
Puerto Rico,PRI,2020-02-16,605.4,611
Puerto Rico,PRI,2020-02-23,592.2,603
Puerto Rico,PRI,2020-03-01,596.2,619
Puerto Rico,PRI,2020-03-08,576.4,618
Puerto Rico,PRI,2020-03-15,580.6,606
Puerto Rico,PRI,2020-03-22,572.4,616
Puerto Rico,PRI,2020-03-29,545.6,639
Puerto Rico,PRI,2020-04-05,552.2,572
Puerto Rico,PRI,2020-04-12,549,592
Puerto Rico,PRI,2020-04-19,529.4,558
Puerto Rico,PRI,2020-04-26,543,545
Puerto Rico,PRI,2020-05-03,540.4,542
Puerto Rico,PRI,2020-05-10,543.4,562
Puerto Rico,PRI,2020-05-17,557,539
Puerto Rico,PRI,2020-05-24,566,551
Puerto Rico,PRI,2020-05-31,537.4,561
Puerto Rico,PRI,2020-06-07,542.6,586
Puerto Rico,PRI,2020-06-14,570.4,560
Puerto Rico,PRI,2020-06-21,548.6,590
Puerto Rico,PRI,2020-06-28,553,543
Puerto Rico,PRI,2020-07-05,569.4,556
Puerto Rico,PRI,2020-07-12,554.2,592
Puerto Rico,PRI,2020-07-19,551.6,591
Puerto Rico,PRI,2020-07-26,537.4,603
Puerto Rico,PRI,2020-08-02,544,644
Puerto Rico,PRI,2020-08-09,539.4,649
Puerto Rico,PRI,2020-08-16,551.4,667
Puerto Rico,PRI,2020-08-23,530.4,684
Puerto Rico,PRI,2020-08-30,532.4,605
Puerto Rico,PRI,2020-09-06,556,632
Puerto Rico,PRI,2020-09-13,560.8,625
Puerto Rico,PRI,2020-09-20,566.6,612
Puerto Rico,PRI,2020-09-27,635.6,625
Puerto Rico,PRI,2020-10-04,593.4,594
Puerto Rico,PRI,2020-10-11,563.4,648
Puerto Rico,PRI,2020-10-18,576.2,613
Puerto Rico,PRI,2020-10-25,565,600
Puerto Rico,PRI,2020-11-01,547.4,611
Puerto Rico,PRI,2020-11-08,570.6,628
Puerto Rico,PRI,2020-11-15,572.6,624
Puerto Rico,PRI,2020-11-22,607,677
Puerto Rico,PRI,2020-11-29,599.4,682
Puerto Rico,PRI,2020-12-06,598.6,677
Puerto Rico,PRI,2020-12-13,605.8,679
Puerto Rico,PRI,2020-12-20,622.6,711
Puerto Rico,PRI,2020-12-27,624,689
Puerto Rico,PRI,2021-01-03,624,689
Puerto Rico,PRI,2021-01-10,671.1,713
Puerto Rico,PRI,2021-01-17,640.5,654
Puerto Rico,PRI,2021-01-24,651.3,652
Puerto Rico,PRI,2021-01-31,630.1,670
Puerto Rico,PRI,2021-02-07,638.7,621
Puerto Rico,PRI,2021-02-14,625.3,636
Puerto Rico,PRI,2021-02-21,609.5,645
Puerto Rico,PRI,2021-02-28,596.3,620
Puerto Rico,PRI,2021-03-07,600.3,627
Puerto Rico,PRI,2021-03-14,580.5,605
Puerto Rico,PRI,2021-03-21,584.7,633
Puerto Rico,PRI,2021-03-28,576.5,631
Puerto Rico,PRI,2021-04-04,549.7,596
Puerto Rico,PRI,2021-04-11,556.3,587
Puerto Rico,PRI,2021-04-18,553.1,646
Puerto Rico,PRI,2021-04-25,533.5,689
Puerto Rico,PRI,2021-05-02,547.1,622
Puerto Rico,PRI,2021-05-09,544.5,663
Puerto Rico,PRI,2021-05-16,547.5,663
Puerto Rico,PRI,2021-05-23,561.1,636
Puerto Rico,PRI,2021-05-30,570.1,622
Puerto Rico,PRI,2021-06-06,541.5,617
Puerto Rico,PRI,2021-06-13,546.7,578
Puerto Rico,PRI,2021-06-20,574.5,606
Puerto Rico,PRI,2021-06-27,552.7,625
Puerto Rico,PRI,2021-07-04,557.1,640
Puerto Rico,PRI,2021-07-11,573.5,606
Puerto Rico,PRI,2021-07-18,558.3,586
Puerto Rico,PRI,2021-07-25,555.7,588
Puerto Rico,PRI,2021-08-01,541.5,588
Puerto Rico,PRI,2021-08-08,548.1,646
Puerto Rico,PRI,2021-08-15,543.5,685
Puerto Rico,PRI,2021-08-22,555.5,687
Puerto Rico,PRI,2021-08-29,534.5,682
Puerto Rico,PRI,2021-09-05,536.5,691
Puerto Rico,PRI,2021-09-12,560.1,713
Puerto Rico,PRI,2021-09-19,564.9,671
Puerto Rico,PRI,2021-09-26,570.7,682
Puerto Rico,PRI,2021-10-03,639.7,612
Puerto Rico,PRI,2021-10-10,597.5,584
Puerto Rico,PRI,2021-10-17,567.5,640
Puerto Rico,PRI,2021-10-24,580.3,588
Puerto Rico,PRI,2021-10-31,569.1,613
Puerto Rico,PRI,2021-11-07,551.5,622
Puerto Rico,PRI,2021-11-14,574.7,617
Puerto Rico,PRI,2021-11-21,576.7,614
Puerto Rico,PRI,2021-11-28,611.1,580
Puerto Rico,PRI,2021-12-05,603.5,604
Puerto Rico,PRI,2021-12-12,602.7,627
Puerto Rico,PRI,2021-12-19,609.9,629
Puerto Rico,PRI,2021-12-26,626.7,629
Puerto Rico,PRI,2022-01-02,628.1,697
Puerto Rico,PRI,2022-01-09,675.2,825
Puerto Rico,PRI,2022-01-16,644.6,869
Puerto Rico,PRI,2022-01-23,655.4,869
Puerto Rico,PRI,2022-01-30,634.2,801
Puerto Rico,PRI,2022-02-06,642.8,667
Puerto Rico,PRI,2022-02-13,629.4,696
Puerto Rico,PRI,2022-02-20,613.6,663
Puerto Rico,PRI,2022-02-27,600.4,636
Puerto Rico,PRI,2022-03-06,604.4,634
Puerto Rico,PRI,2022-03-13,584.6,599
Puerto Rico,PRI,2022-03-20,588.8,578
Puerto Rico,PRI,2022-03-27,580.6,605
Puerto Rico,PRI,2022-04-03,553.8,636
Puerto Rico,PRI,2022-04-10,560.4,605
Puerto Rico,PRI,2022-04-17,557.2,615
Puerto Rico,PRI,2022-04-24,537.6,572
Puerto Rico,PRI,2022-05-01,551.2,643
Puerto Rico,PRI,2022-05-08,548.6,622
Puerto Rico,PRI,2022-05-15,551.6,643
Puerto Rico,PRI,2022-05-22,565.2,723
Puerto Rico,PRI,2022-05-29,574.2,613
Puerto Rico,PRI,2022-06-05,545.6,621
Puerto Rico,PRI,2022-06-12,550.8,648
Puerto Rico,PRI,2022-06-19,578.6,612
Puerto Rico,PRI,2022-06-26,556.8,659
Puerto Rico,PRI,2022-07-03,561.2,683
Puerto Rico,PRI,2022-07-10,577.6,701
Puerto Rico,PRI,2022-07-17,562.4,669
Puerto Rico,PRI,2022-07-24,559.8,658
Puerto Rico,PRI,2022-07-31,545.6,656
Puerto Rico,PRI,2022-08-07,552.2,727
Puerto Rico,PRI,2022-08-14,547.6,708
Puerto Rico,PRI,2022-08-21,559.6,609
Puerto Rico,PRI,2022-08-28,538.6,675
Puerto Rico,PRI,2022-09-04,540.6,664
Puerto Rico,PRI,2022-09-11,564.2,587
Puerto Rico,PRI,2022-09-18,569,606
Puerto Rico,PRI,2022-09-25,574.8,736
Puerto Rico,PRI,2022-10-02,643.8,674
Puerto Rico,PRI,2022-10-09,601.6,668
Puerto Rico,PRI,2022-10-16,571.6,676
Puerto Rico,PRI,2022-10-23,584.4,666
Puerto Rico,PRI,2022-10-30,573.2,687
Puerto Rico,PRI,2022-11-06,555.6,644
Puerto Rico,PRI,2022-11-13,578.8,667
Puerto Rico,PRI,2022-11-20,580.8,696
Puerto Rico,PRI,2022-11-27,615.2,747
Puerto Rico,PRI,2022-12-04,607.6,695
Puerto Rico,PRI,2022-12-11,606.8,723
Puerto Rico,PRI,2022-12-18,614,722
Puerto Rico,PRI,2022-12-25,630.8,725
Puerto Rico,PRI,2023-01-01,632.2,723
Puerto Rico,PRI,2023-01-08,679.4,698
Puerto Rico,PRI,2023-01-15,648.8,757
Puerto Rico,PRI,2023-01-22,659.6,702
Puerto Rico,PRI,2023-01-29,638.4,694
Puerto Rico,PRI,2023-02-05,647,684
Puerto Rico,PRI,2023-02-12,633.6,709
Puerto Rico,PRI,2023-02-19,617.8,722
Puerto Rico,PRI,2023-02-26,604.6,662
Puerto Rico,PRI,2023-03-05,608.6,684
Puerto Rico,PRI,2023-03-12,588.8,683
Puerto Rico,PRI,2023-03-19,593,667
Puerto Rico,PRI,2023-03-26,584.8,606
Puerto Rico,PRI,2023-04-02,558,625
Puerto Rico,PRI,2023-04-09,564.6,550
Puerto Rico,PRI,2023-04-16,561.4,645
Puerto Rico,PRI,2023-04-23,541.8,631
Puerto Rico,PRI,2023-04-30,555.4,604
Puerto Rico,PRI,2023-05-07,552.8,631
Puerto Rico,PRI,2023-05-14,555.8,651
Puerto Rico,PRI,2023-05-21,569.4,611
Puerto Rico,PRI,2023-05-28,578.4,625
Puerto Rico,PRI,2023-06-04,549.8,611
Puerto Rico,PRI,2023-06-11,555,739
Puerto Rico,PRI,2023-06-18,582.8,655
Puerto Rico,PRI,2023-06-25,561,663
Puerto Rico,PRI,2023-07-02,565.4,703
Puerto Rico,PRI,2023-07-09,581.8,671
Puerto Rico,PRI,2023-07-16,566.6,634
Puerto Rico,PRI,2023-07-23,564,656
Puerto Rico,PRI,2023-07-30,549.8,633
Puerto Rico,PRI,2023-08-06,556.4,693
Puerto Rico,PRI,2023-08-13,551.8,670
Puerto Rico,PRI,2023-08-20,563.8,699
Puerto Rico,PRI,2023-08-27,542.8,762
Puerto Rico,PRI,2023-09-03,544.8,
Puerto Rico,PRI,2023-09-10,568.4,
Puerto Rico,PRI,2023-09-17,573.2,
Puerto Rico,PRI,2023-09-24,579,
Puerto Rico,PRI,2023-10-01,648,
Puerto Rico,PRI,2023-10-08,605.8,
Puerto Rico,PRI,2023-10-15,575.8,
Puerto Rico,PRI,2023-10-22,588.6,
Puerto Rico,PRI,2023-10-29,577.4,
Puerto Rico,PRI,2023-11-05,559.8,
Puerto Rico,PRI,2023-11-12,583,
Puerto Rico,PRI,2023-11-19,585,
Puerto Rico,PRI,2023-11-26,619.4,
Puerto Rico,PRI,2023-12-03,611.8,
Puerto Rico,PRI,2023-12-10,611,
Puerto Rico,PRI,2023-12-17,618.2,
Puerto Rico,PRI,2023-12-24,635,
Puerto Rico,PRI,2023-12-31,636.4,
Qatar,QAT,2020-01-31,192.7,192
Qatar,QAT,2020-02-29,183.5,198
Qatar,QAT,2020-03-31,187.7,221
Qatar,QAT,2020-04-30,184.5,166
Qatar,QAT,2020-05-31,197.3,238
Qatar,QAT,2020-06-30,181.9,303
Qatar,QAT,2020-07-31,174.5,269
Qatar,QAT,2020-08-31,177.3,209
Qatar,QAT,2020-09-30,180.7,216
Qatar,QAT,2020-10-31,188.5,226
Qatar,QAT,2020-11-30,196.3,168
Qatar,QAT,2020-12-31,204.9,221
Qatar,QAT,2021-01-31,191.1,212
Qatar,QAT,2021-02-28,181.9,178
Qatar,QAT,2021-03-31,186.1,250
Qatar,QAT,2021-04-30,182.9,395
Qatar,QAT,2021-05-31,195.7,273
Qatar,QAT,2021-06-30,180.3,229
Qatar,QAT,2021-07-31,172.9,209
Qatar,QAT,2021-08-31,175.7,221
Qatar,QAT,2021-09-30,179.1,168
Qatar,QAT,2021-10-31,186.9,215
Qatar,QAT,2021-11-30,194.7,203
Qatar,QAT,2021-12-31,203.3,221
Qatar,QAT,2022-01-31,189.4,292
Qatar,QAT,2022-02-28,180.2,228
Qatar,QAT,2022-03-31,184.4,224
Qatar,QAT,2022-04-30,181.2,218
Qatar,QAT,2022-05-31,194,204
Qatar,QAT,2022-06-30,178.6,178
Qatar,QAT,2022-07-31,171.2,213
Qatar,QAT,2022-08-31,174,229
Qatar,QAT,2022-09-30,177.4,230
Qatar,QAT,2022-10-31,185.2,221
Qatar,QAT,2022-11-30,193,226
Qatar,QAT,2022-12-31,201.6,226
Qatar,QAT,2023-01-31,187.8,236
Qatar,QAT,2023-02-28,178.6,213
Qatar,QAT,2023-03-31,182.8,233
Qatar,QAT,2023-04-30,179.6,192
Qatar,QAT,2023-05-31,192.4,211
Qatar,QAT,2023-06-30,177,186
Qatar,QAT,2023-07-31,169.6,218
Qatar,QAT,2023-08-31,172.4,204
Qatar,QAT,2023-09-30,175.8,217
Qatar,QAT,2023-10-31,183.6,262
Qatar,QAT,2023-11-30,191.4,243
Qatar,QAT,2023-12-31,200,236
Reunion,REU,2020-01-05,104.5,87
Reunion,REU,2020-01-12,101.1,96
Reunion,REU,2020-01-19,102.7,93
Reunion,REU,2020-01-26,101.5,106
Reunion,REU,2020-02-02,100.9,87
Reunion,REU,2020-02-09,95.7,99
Reunion,REU,2020-02-16,99.1,107
Reunion,REU,2020-02-23,105.1,83
Reunion,REU,2020-03-01,101.1,77
Reunion,REU,2020-03-08,99.3,99
Reunion,REU,2020-03-15,105.5,102
Reunion,REU,2020-03-22,104.1,102
Reunion,REU,2020-03-29,98.9,87
Reunion,REU,2020-04-05,92.1,93
Reunion,REU,2020-04-12,85.5,80
Reunion,REU,2020-04-19,96.9,102
Reunion,REU,2020-04-26,87.3,69
Reunion,REU,2020-05-03,90.3,100
Reunion,REU,2020-05-10,108.9,106
Reunion,REU,2020-05-17,99.1,84
Reunion,REU,2020-05-24,95.7,89
Reunion,REU,2020-05-31,89.7,103
Reunion,REU,2020-06-07,100.7,108
Reunion,REU,2020-06-14,95.5,120
Reunion,REU,2020-06-21,104.9,101
Reunion,REU,2020-06-28,107.7,105
Reunion,REU,2020-07-05,98.7,98
Reunion,REU,2020-07-12,109.5,101
Reunion,REU,2020-07-19,98.1,99
Reunion,REU,2020-07-26,114.9,113
Reunion,REU,2020-08-02,105.7,108
Reunion,REU,2020-08-09,96.7,99
Reunion,REU,2020-08-16,100.1,124
Reunion,REU,2020-08-23,100.1,103
Reunion,REU,2020-08-30,103.5,107
Reunion,REU,2020-09-06,99.9,105
Reunion,REU,2020-09-13,102.5,99
Reunion,REU,2020-09-20,102.3,105
Reunion,REU,2020-09-27,111.1,92
Reunion,REU,2020-10-04,101.7,109
Reunion,REU,2020-10-11,107.3,103
Reunion,REU,2020-10-18,107.5,87
Reunion,REU,2020-10-25,109.7,93
Reunion,REU,2020-11-01,106.9,98
Reunion,REU,2020-11-08,106.9,106
Reunion,REU,2020-11-15,94.9,101
Reunion,REU,2020-11-22,103.3,112
Reunion,REU,2020-11-29,97.7,101
Reunion,REU,2020-12-06,99.3,103
Reunion,REU,2020-12-13,91.3,87
Reunion,REU,2020-12-20,97.5,95
Reunion,REU,2020-12-27,105.9,108
Reunion,REU,2021-01-03,105.9,114
Reunion,REU,2021-01-10,107.4,102
Reunion,REU,2021-01-17,104,107
Reunion,REU,2021-01-24,105.6,106
Reunion,REU,2021-01-31,104.4,92
Reunion,REU,2021-02-07,103.8,97
Reunion,REU,2021-02-14,98.6,109
Reunion,REU,2021-02-21,102,95
Reunion,REU,2021-02-28,108,106
Reunion,REU,2021-03-07,104,97
Reunion,REU,2021-03-14,102.2,119
Reunion,REU,2021-03-21,108.4,121
Reunion,REU,2021-03-28,107,123
Reunion,REU,2021-04-04,101.8,95
Reunion,REU,2021-04-11,95,107
Reunion,REU,2021-04-18,88.4,102
Reunion,REU,2021-04-25,99.8,108
Reunion,REU,2021-05-02,90.2,115
Reunion,REU,2021-05-09,93.2,101
Reunion,REU,2021-05-16,111.8,124
Reunion,REU,2021-05-23,102,91
Reunion,REU,2021-05-30,98.6,114
Reunion,REU,2021-06-06,92.6,133
Reunion,REU,2021-06-13,103.6,130
Reunion,REU,2021-06-20,98.4,108
Reunion,REU,2021-06-27,107.8,101
Reunion,REU,2021-07-04,110.6,134
Reunion,REU,2021-07-11,101.6,130
Reunion,REU,2021-07-18,112.4,110
Reunion,REU,2021-07-25,101,126
Reunion,REU,2021-08-01,117.8,99
Reunion,REU,2021-08-08,108.6,133
Reunion,REU,2021-08-15,99.6,108
Reunion,REU,2021-08-22,103,125
Reunion,REU,2021-08-29,103,121
Reunion,REU,2021-09-05,106.4,107
Reunion,REU,2021-09-12,102.8,132
Reunion,REU,2021-09-19,105.4,114
Reunion,REU,2021-09-26,105.2,90
Reunion,REU,2021-10-03,114,109
Reunion,REU,2021-10-10,104.6,110
Reunion,REU,2021-10-17,110.2,106
Reunion,REU,2021-10-24,110.4,112
Reunion,REU,2021-10-31,112.6,108
Reunion,REU,2021-11-07,109.8,117
Reunion,REU,2021-11-14,109.8,97
Reunion,REU,2021-11-21,97.8,127
Reunion,REU,2021-11-28,106.2,94
Reunion,REU,2021-12-05,100.6,97
Reunion,REU,2021-12-12,102.2,109
Reunion,REU,2021-12-19,94.2,124
Reunion,REU,2021-12-26,100.4,128
Reunion,REU,2022-01-02,108.8,119
Reunion,REU,2022-01-09,110.2,152
Reunion,REU,2022-01-16,106.8,175
Reunion,REU,2022-01-23,108.4,177
Reunion,REU,2022-01-30,107.2,162
Reunion,REU,2022-02-06,106.6,167
Reunion,REU,2022-02-13,101.4,165
Reunion,REU,2022-02-20,104.8,153
Reunion,REU,2022-02-27,110.8,112
Reunion,REU,2022-03-06,106.8,134
Reunion,REU,2022-03-13,105,124
Reunion,REU,2022-03-20,111.2,135
Reunion,REU,2022-03-27,109.8,117
Reunion,REU,2022-04-03,104.6,100
Reunion,REU,2022-04-10,97.8,119
